customer_id,order_id,order_date,sales,order_sequence
KB-16600,CA-2016-149671,"2016-06-05 00:00:00",61.38,3
KB-16600,CA-2016-168361,"2016-06-21 00:00:00",0.836,4
KB-16600,CA-2017-159156,"2017-11-13 00:00:00",629.95,5
KB-16600,US-2017-118038,"2017-12-09 00:00:00",1.248,6
KB-16600,US-2017-118038,"2017-12-09 00:00:00",9.708,7
KB-16600,US-2017-118038,"2017-12-09 00:00:00",27.24,8
KB-16600,CA-2017-158673,"2017-12-29 00:00:00",209.7,9
KC-16255,CA-2014-163293,"2014-09-08 00:00:00",83.88,1
KC-16255,CA-2014-163293,"2014-09-08 00:00:00",32.97,2
KC-16255,CA-2015-159590,"2015-07-18 00:00:00",5.76,3
KC-16255,CA-2015-109470,"2015-12-31 00:00:00",364.8,4
KC-16255,CA-2015-109470,"2015-12-31 00:00:00",76.3,5
KC-16255,CA-2015-109470,"2015-12-31 00:00:00",94.74,6
KC-16255,CA-2015-109470,"2015-12-31 00:00:00",60.64,7
KC-16255,US-2016-128293,"2016-06-02 00:00:00",64.784,8
KC-16255,CA-2016-105760,"2016-06-19 00:00:00",17.12,9
KC-16255,US-2016-138408,"2016-11-18 00:00:00",1319.96,10
KC-16540,CA-2015-125416,"2015-11-02 00:00:00",447.93,1
KC-16540,CA-2016-145625,"2016-09-11 00:00:00",7.61,2
KC-16540,CA-2016-145625,"2016-09-11 00:00:00",3347.37,3
KC-16540,CA-2016-134691,"2016-11-14 00:00:00",2.296,4
KC-16540,CA-2017-108910,"2017-09-24 00:00:00",103.056,5
KC-16675,CA-2014-129819,"2014-12-13 00:00:00",12.39,1
KC-16675,CA-2016-138695,"2016-05-28 00:00:00",390.272,2
KC-16675,CA-2016-138695,"2016-05-28 00:00:00",62.192,3
KC-16675,CA-2017-123687,"2017-05-26 00:00:00",25.76,4
KC-16675,CA-2017-123687,"2017-05-26 00:00:00",208.44,5
KC-16675,CA-2017-142636,"2017-11-03 00:00:00",139.86,6
KC-16675,CA-2017-142636,"2017-11-03 00:00:00",307.136,7
KD-16270,CA-2014-165309,"2014-11-11 00:00:00",148.48,1
KD-16270,CA-2014-165309,"2014-11-11 00:00:00",262.336,2
KD-16270,CA-2014-165309,"2014-11-11 00:00:00",21.72,3
KD-16270,CA-2014-165309,"2014-11-11 00:00:00",67.56,4
KD-16270,CA-2014-165309,"2014-11-11 00:00:00",1.234,5
KD-16270,CA-2014-165309,"2014-11-11 00:00:00",896.99,6
KD-16270,CA-2014-165309,"2014-11-11 00:00:00",241.176,7
KD-16270,CA-2015-110870,"2015-12-12 00:00:00",25.76,8
KD-16270,CA-2015-110870,"2015-12-12 00:00:00",299.94,9
KD-16270,US-2016-143819,"2016-03-01 00:00:00",362.92,10
KD-16270,US-2016-143819,"2016-03-01 00:00:00",836.592,11
KD-16270,US-2016-143819,"2016-03-01 00:00:00",4899.93,12
KD-16270,US-2016-143819,"2016-03-01 00:00:00",26.38,13
KD-16270,CA-2016-119823,"2016-06-04 00:00:00",75.88,14
KD-16270,CA-2016-130407,"2016-09-02 00:00:00",39.98,15
KD-16270,CA-2016-130407,"2016-09-02 00:00:00",75.48,16
KD-16345,US-2014-138828,"2014-09-02 00:00:00",14.94,1
KD-16345,US-2014-138828,"2014-09-02 00:00:00",57.75,2
KD-16345,CA-2014-113579,"2014-12-13 00:00:00",90.24,3
KD-16345,CA-2015-145814,"2015-11-19 00:00:00",5.984,4
KD-16345,CA-2015-145814,"2015-11-19 00:00:00",861.76,5
KD-16345,US-2015-123218,"2015-12-20 00:00:00",359.058,6
KD-16345,US-2015-123218,"2015-12-20 00:00:00",255.968,7
KD-16345,US-2015-123218,"2015-12-20 00:00:00",159.984,8
KD-16345,CA-2017-157833,"2017-06-17 00:00:00",51.312,9
KD-16345,CA-2017-121468,"2017-11-19 00:00:00",31.968,10
KD-16495,CA-2014-125136,"2014-09-28 00:00:00",96.256,1
KD-16495,CA-2014-125136,"2014-09-28 00:00:00",10.688,2
KD-16495,CA-2015-114811,"2015-11-08 00:00:00",67.15,3
KD-16495,CA-2015-114811,"2015-11-08 00:00:00",11.82,4
KD-16495,CA-2015-114811,"2015-11-08 00:00:00",577.764,5
KD-16495,CA-2015-114811,"2015-11-08 00:00:00",4643.8,6
KD-16495,CA-2015-114811,"2015-11-08 00:00:00",549.98,7
KD-16495,US-2015-148817,"2015-12-01 00:00:00",63.96,8
KD-16495,US-2015-148817,"2015-12-01 00:00:00",61.68,9
KD-16495,CA-2015-121650,"2015-12-10 00:00:00",2.61,10
KD-16495,CA-2015-121650,"2015-12-10 00:00:00",3.9,11
KD-16495,CA-2015-121650,"2015-12-10 00:00:00",801.96,12
KD-16495,CA-2015-121650,"2015-12-10 00:00:00",191.96,13
KD-16495,CA-2015-125066,"2015-12-14 00:00:00",56.3,14
KD-16495,CA-2015-125066,"2015-12-14 00:00:00",6.16,15
KD-16495,CA-2016-123337,"2016-09-16 00:00:00",273.666,16
KD-16495,CA-2016-123337,"2016-09-16 00:00:00",17.48,17
KD-16495,US-2016-113985,"2016-12-02 00:00:00",14.52,18
KD-16495,US-2016-113985,"2016-12-02 00:00:00",104.184,19
KD-16495,US-2016-113985,"2016-12-02 00:00:00",24.704,20
KD-16495,US-2016-113985,"2016-12-02 00:00:00",59.7,21
KD-16495,US-2016-104794,"2016-12-16 00:00:00",3.68,22
KD-16495,CA-2016-117226,"2016-12-30 00:00:00",6.924,23
KD-16495,CA-2017-104619,"2017-01-24 00:00:00",276.784,24
KD-16495,CA-2017-104619,"2017-01-24 00:00:00",110.352,25
KD-16495,CA-2017-104619,"2017-01-24 00:00:00",25.86,26
KD-16495,CA-2017-167542,"2017-08-13 00:00:00",17.544,27
KD-16495,CA-2017-100825,"2017-09-09 00:00:00",99.87,28
KD-16615,US-2015-129007,"2015-09-13 00:00:00",25.032,1
KD-16615,US-2015-129007,"2015-09-13 00:00:00",717.72,2
KD-16615,US-2015-129007,"2015-09-13 00:00:00",131.88,3
KD-16615,US-2015-129007,"2015-09-13 00:00:00",209.7,4
KD-16615,US-2015-129007,"2015-09-13 00:00:00",44.67,5
KD-16615,US-2015-129007,"2015-09-13 00:00:00",207.35,6
KD-16615,CA-2016-144792,"2016-04-30 00:00:00",111.888,7
KD-16615,US-2016-102141,"2016-08-26 00:00:00",146.688,8
KD-16615,CA-2017-155712,"2017-03-02 00:00:00",107.648,9
KD-16615,CA-2017-129294,"2017-03-16 00:00:00",19.68,10
KD-16615,CA-2017-129294,"2017-03-16 00:00:00",310.12,11
KD-16615,CA-2017-129294,"2017-03-16 00:00:00",70.464,12
KD-16615,CA-2017-129294,"2017-03-16 00:00:00",140.67,13
KE-16420,CA-2014-112291,"2014-04-03 00:00:00",11.16,1
KE-16420,CA-2014-112291,"2014-04-03 00:00:00",62.31,2
KE-16420,CA-2014-112291,"2014-04-03 00:00:00",159.98,3
KE-16420,US-2014-109162,"2014-06-08 00:00:00",170.352,4
KE-16420,CA-2014-120096,"2014-07-04 00:00:00",177.536,5
KE-16420,CA-2014-120096,"2014-07-04 00:00:00",32.432,6
KE-16420,US-2015-163685,"2015-06-01 00:00:00",42.24,7
KE-16420,US-2015-163685,"2015-06-01 00:00:00",5.728,8
KE-16420,US-2015-166520,"2015-07-16 00:00:00",80.88,9
KE-16420,US-2015-166520,"2015-07-16 00:00:00",599.9,10
KE-16420,CA-2016-140417,"2016-09-25 00:00:00",60.048,11
KE-16420,CA-2016-140417,"2016-09-25 00:00:00",5.022,12
KE-16420,CA-2017-113873,"2017-11-13 00:00:00",205.9992,13
KE-16420,CA-2017-113873,"2017-11-13 00:00:00",61.792,14
KE-16420,CA-2017-147550,"2017-12-04 00:00:00",11.352,15
KF-16285,CA-2014-132451,"2014-09-26 00:00:00",585.552,1
KF-16285,CA-2014-132451,"2014-09-26 00:00:00",19.44,2
KF-16285,CA-2016-159016,"2016-03-10 00:00:00",14.9,3
KF-16285,CA-2016-159016,"2016-03-10 00:00:00",4158.912,4
KF-16285,CA-2017-166296,"2017-03-13 00:00:00",314.55,5
KF-16285,CA-2017-112333,"2017-04-08 00:00:00",2591.56,6
KF-16285,CA-2017-112333,"2017-04-08 00:00:00",41.95,7
KF-16285,US-2017-148362,"2017-07-01 00:00:00",25.92,8
KF-16285,US-2017-148362,"2017-07-01 00:00:00",169.99,9
KF-16285,US-2017-148362,"2017-07-01 00:00:00",443.92,10
KF-16285,CA-2017-149559,"2017-09-11 00:00:00",2054.272,11
KF-16285,CA-2017-149559,"2017-09-11 00:00:00",12.96,12
KF-16285,CA-2017-149559,"2017-09-11 00:00:00",22.18,13
KF-16285,US-2017-132675,"2017-09-24 00:00:00",89.9,14
KF-16285,US-2017-132675,"2017-09-24 00:00:00",15.75,15
KF-16285,US-2017-132675,"2017-09-24 00:00:00",15.51,16
KF-16285,US-2017-132675,"2017-09-24 00:00:00",14.28,17
KF-16285,US-2017-132675,"2017-09-24 00:00:00",12.72,18
KH-16330,CA-2014-138359,"2014-04-01 00:00:00",6.24,1
KH-16330,CA-2014-138359,"2014-04-01 00:00:00",66.96,2
KH-16330,CA-2014-160738,"2014-05-05 00:00:00",45.248,3
KH-16330,CA-2014-140396,"2014-11-20 00:00:00",25.92,4
KH-16330,CA-2014-140396,"2014-11-20 00:00:00",12.96,5
KH-16330,CA-2014-140396,"2014-11-20 00:00:00",34.74,6
KH-16330,CA-2014-140396,"2014-11-20 00:00:00",833.94,7
KH-16330,CA-2016-153577,"2016-06-27 00:00:00",37.464,8
KH-16330,CA-2016-153577,"2016-06-27 00:00:00",539.658,9
KH-16330,CA-2016-157763,"2016-07-18 00:00:00",140.81,10
KH-16330,CA-2017-128944,"2017-06-19 00:00:00",122.328,11
KH-16330,CA-2017-128944,"2017-06-19 00:00:00",38.784,12
KH-16330,CA-2017-128944,"2017-06-19 00:00:00",760.116,13
KH-16330,CA-2017-158120,"2017-11-17 00:00:00",19.608,14
KH-16330,CA-2017-158120,"2017-11-17 00:00:00",4.158,15
KH-16330,CA-2017-120404,"2017-11-20 00:00:00",569.99,16
KH-16330,CA-2017-120404,"2017-11-20 00:00:00",50.97,17
KH-16330,CA-2017-120404,"2017-11-20 00:00:00",2.97,18
KH-16360,CA-2014-118304,"2014-04-29 00:00:00",19.98,1
KH-16360,CA-2014-127166,"2014-05-21 00:00:00",56.064,2
KH-16360,CA-2014-127166,"2014-05-21 00:00:00",4.832,3
KH-16360,CA-2014-127166,"2014-05-21 00:00:00",18.24,4
KH-16360,CA-2014-127166,"2014-05-21 00:00:00",107.772,5
KH-16360,CA-2016-101469,"2016-07-02 00:00:00",7.7,6
KH-16360,CA-2016-137743,"2016-07-30 00:00:00",1036.624,7
KH-16360,CA-2016-137743,"2016-07-30 00:00:00",9.248,8
KH-16360,CA-2017-131156,"2017-04-03 00:00:00",25.472,9
KH-16360,US-2017-158526,"2017-12-29 00:00:00",1207.84,10
KH-16360,US-2017-158526,"2017-12-29 00:00:00",12.53,11
KH-16360,US-2017-158526,"2017-12-29 00:00:00",300.98,12
KH-16360,US-2017-158526,"2017-12-29 00:00:00",258.75,13
KH-16360,US-2017-158526,"2017-12-29 00:00:00",34.58,14
KH-16510,CA-2014-138023,"2014-08-15 00:00:00",30.96,1
KH-16510,CA-2014-152233,"2014-10-05 00:00:00",99.98,2
KH-16510,US-2014-109036,"2014-12-20 00:00:00",31.05,3
KH-16510,CA-2015-133242,"2015-06-18 00:00:00",450.04,4
KH-16510,CA-2015-133242,"2015-06-18 00:00:00",467.97,5
KH-16510,CA-2015-133242,"2015-06-18 00:00:00",33.02,6
KH-16510,CA-2015-133242,"2015-06-18 00:00:00",60.84,7
KH-16510,CA-2015-133242,"2015-06-18 00:00:00",34.6,8
KH-16510,CA-2015-104948,"2015-11-13 00:00:00",29.96,9
KH-16510,CA-2015-104948,"2015-11-13 00:00:00",683.332,10
KH-16510,CA-2015-104948,"2015-11-13 00:00:00",9.872,11
KH-16510,CA-2017-111262,"2017-10-28 00:00:00",24,12
KH-16510,CA-2017-111262,"2017-10-28 00:00:00",15.552,13
KH-16510,CA-2017-111262,"2017-10-28 00:00:00",26.176,14
KH-16510,CA-2017-117457,"2017-12-08 00:00:00",1199.976,15
KH-16510,CA-2017-117457,"2017-12-08 00:00:00",27.15,16
KH-16510,CA-2017-117457,"2017-12-08 00:00:00",1004.024,17
KH-16510,CA-2017-117457,"2017-12-08 00:00:00",9.68,18
KH-16510,CA-2017-117457,"2017-12-08 00:00:00",55.98,19
KH-16510,CA-2017-117457,"2017-12-08 00:00:00",1336.829,20
KH-16510,CA-2017-117457,"2017-12-08 00:00:00",113.568,21
KH-16510,CA-2017-117457,"2017-12-08 00:00:00",28.35,22
KH-16510,CA-2017-117457,"2017-12-08 00:00:00",179.95,23
KH-16630,CA-2014-102673,"2014-11-01 00:00:00",978.84,1
KH-16630,CA-2014-102673,"2014-11-01 00:00:00",47.808,2
KH-16630,CA-2014-102673,"2014-11-01 00:00:00",7.52,3
KH-16630,CA-2014-102673,"2014-11-01 00:00:00",10.272,4
KH-16630,CA-2015-132633,"2015-02-03 00:00:00",12.144,5
KH-16630,CA-2015-109575,"2015-09-18 00:00:00",636.86,6
KH-16630,CA-2015-109575,"2015-09-18 00:00:00",41.96,7
KH-16630,CA-2015-109575,"2015-09-18 00:00:00",65.08,8
KH-16630,CA-2015-109575,"2015-09-18 00:00:00",1259.93,9
KH-16630,CA-2015-109575,"2015-09-18 00:00:00",499.99,10
KH-16630,CA-2016-103037,"2016-07-25 00:00:00",15.712,11
KH-16630,CA-2016-100153,"2016-12-13 00:00:00",63.88,12
KH-16630,CA-2017-147403,"2017-09-10 00:00:00",85.056,13
KH-16630,CA-2017-166898,"2017-09-11 00:00:00",143.952,14
KH-16630,CA-2017-166898,"2017-09-11 00:00:00",19.44,15
KH-16630,CA-2017-152275,"2017-10-01 00:00:00",6.672,16
KH-16630,CA-2017-164049,"2017-11-02 00:00:00",23.85,17
KH-16690,CA-2014-163223,"2014-03-21 00:00:00",14.4,1
KH-16690,CA-2014-163223,"2014-03-21 00:00:00",122.94,2
KH-16690,CA-2014-163223,"2014-03-21 00:00:00",3499.93,3
KH-16690,CA-2014-163223,"2014-03-21 00:00:00",9.32,4
KH-16690,CA-2014-163223,"2014-03-21 00:00:00",122.97,5
KH-16690,CA-2015-119102,"2015-05-23 00:00:00",51.45,6
KH-16690,CA-2015-150714,"2015-10-26 00:00:00",14.301,7
KH-16690,CA-2015-150714,"2015-10-26 00:00:00",131.904,8
KH-16690,CA-2015-150714,"2015-10-26 00:00:00",146.544,9
KH-16690,CA-2015-150714,"2015-10-26 00:00:00",718.64,10
KH-16690,CA-2015-150714,"2015-10-26 00:00:00",203.88,11
KH-16690,US-2015-120957,"2015-12-07 00:00:00",12.96,12
KH-16690,CA-2016-103891,"2016-07-12 00:00:00",95.76,13
KH-16690,CA-2017-118864,"2017-06-15 00:00:00",119.96,14
KH-16690,CA-2017-163979,"2017-12-28 00:00:00",725.84,15
KL-16555,US-2014-141215,"2014-06-15 00:00:00",8.568,1
KL-16555,US-2014-141215,"2014-06-15 00:00:00",797.944,2
KL-16555,US-2014-141215,"2014-06-15 00:00:00",99.918,3
KL-16555,CA-2014-111451,"2014-12-26 00:00:00",300.416,4
KL-16555,CA-2014-111451,"2014-12-26 00:00:00",230.352,5
KL-16555,CA-2014-111451,"2014-12-26 00:00:00",218.352,6
KL-16555,CA-2014-111451,"2014-12-26 00:00:00",27.552,7
KL-16555,CA-2014-111451,"2014-12-26 00:00:00",78.6,8
KL-16555,US-2016-129469,"2016-09-23 00:00:00",532.704,9
KL-16555,US-2016-129469,"2016-09-23 00:00:00",4.912,10
KL-16555,US-2016-153815,"2016-11-06 00:00:00",35.568,11
KL-16555,US-2016-153815,"2016-11-06 00:00:00",36.112,12
KL-16555,US-2016-153815,"2016-11-06 00:00:00",207.984,13
KL-16555,US-2016-153815,"2016-11-06 00:00:00",88.768,14
KL-16555,CA-2017-160395,"2016-12-31 00:00:00",159.768,15
KL-16555,CA-2017-160395,"2016-12-31 00:00:00",3.64,16
KL-16555,CA-2017-103478,"2017-07-21 00:00:00",2.864,17
KL-16555,CA-2017-103478,"2017-07-21 00:00:00",94.192,18
KL-16555,CA-2017-147760,"2017-11-04 00:00:00",1359.96,19
KL-16555,CA-2017-147760,"2017-11-04 00:00:00",523.764,20
KL-16555,CA-2017-147333,"2017-12-14 00:00:00",159.8,21
KL-16555,CA-2017-147333,"2017-12-14 00:00:00",44.75,22
KL-16645,CA-2014-143917,"2014-07-25 00:00:00",8187.65,1
KL-16645,CA-2014-143917,"2014-07-25 00:00:00",53.72,2
KL-16645,CA-2014-143917,"2014-07-25 00:00:00",77.92,3
KL-16645,CA-2014-154641,"2014-08-11 00:00:00",375.34,4
KL-16645,CA-2015-128167,"2015-06-22 00:00:00",4.96,5
KL-16645,CA-2015-131072,"2015-11-05 00:00:00",98.352,6
KL-16645,CA-2015-115798,"2015-11-13 00:00:00",377.97,7
KL-16645,CA-2015-115798,"2015-11-13 00:00:00",89.98,8
KL-16645,CA-2015-115798,"2015-11-13 00:00:00",299.97,9
KL-16645,CA-2015-115798,"2015-11-13 00:00:00",42.28,10
KL-16645,CA-2016-133725,"2016-05-23 00:00:00",1979.928,11
KL-16645,CA-2016-157749,"2016-06-04 00:00:00",4.044,12
KL-16645,CA-2016-157749,"2016-06-04 00:00:00",177.225,13
KL-16645,CA-2016-157749,"2016-06-04 00:00:00",31.984,14
KL-16645,CA-2016-157749,"2016-06-04 00:00:00",419.68,15
KL-16645,CA-2016-157749,"2016-06-04 00:00:00",25.92,16
KL-16645,CA-2016-157749,"2016-06-04 00:00:00",11.688,17
KL-16645,CA-2016-157749,"2016-06-04 00:00:00",7.408,18
KL-16645,CA-2016-133550,"2016-07-31 00:00:00",272.94,19
KL-16645,CA-2016-133550,"2016-07-31 00:00:00",635.96,20
KL-16645,CA-2016-133550,"2016-07-31 00:00:00",283.14,21
KL-16645,CA-2016-133550,"2016-07-31 00:00:00",118.99,22
KL-16645,CA-2016-157742,"2016-12-29 00:00:00",27.792,23
KL-16645,CA-2017-112900,"2017-04-09 00:00:00",478.24,24
KL-16645,CA-2017-164042,"2017-05-23 00:00:00",1.824,25
KL-16645,CA-2017-164042,"2017-05-23 00:00:00",1.188,26
KL-16645,CA-2017-164042,"2017-05-23 00:00:00",48.816,27
KL-16645,CA-2017-164042,"2017-05-23 00:00:00",18.32,28
KL-16645,US-2017-140312,"2017-11-13 00:00:00",22,29
KM-16225,CA-2015-108665,"2015-07-06 00:00:00",124.95,1
KM-16225,CA-2015-108665,"2015-07-06 00:00:00",601.65,2
KM-16225,CA-2015-108665,"2015-07-06 00:00:00",13.96,3
KM-16225,CA-2015-108665,"2015-07-06 00:00:00",155.82,4
KM-16225,US-2015-138093,"2015-12-10 00:00:00",44.75,5
KM-16225,US-2015-138093,"2015-12-10 00:00:00",134.99,6
KM-16225,US-2015-138093,"2015-12-10 00:00:00",542.94,7
KM-16225,US-2015-138093,"2015-12-10 00:00:00",27.36,8
KM-16225,US-2015-138093,"2015-12-10 00:00:00",26.4,9
KM-16225,CA-2016-119935,"2016-11-10 00:00:00",81.96,10
KM-16225,CA-2016-119935,"2016-11-10 00:00:00",37.3,11
KM-16225,CA-2017-116358,"2017-11-02 00:00:00",18.24,12
KM-16225,CA-2017-116358,"2017-11-02 00:00:00",27.78,13
KM-16225,CA-2017-148012,"2017-12-09 00:00:00",2.624,14
KM-16225,CA-2017-137463,"2017-12-16 00:00:00",5.984,15
KM-16225,CA-2017-137463,"2017-12-16 00:00:00",44.4,16
KM-16225,CA-2017-137463,"2017-12-16 00:00:00",29.95,17
KM-16225,CA-2017-137463,"2017-12-16 00:00:00",149.95,18
KM-16225,CA-2017-137463,"2017-12-16 00:00:00",189.95,19
KM-16375,CA-2014-143903,"2014-07-20 00:00:00",981.372,1
KM-16375,CA-2014-143903,"2014-07-20 00:00:00",16.74,2
KM-16375,CA-2014-143903,"2014-07-20 00:00:00",342.864,3
KM-16375,CA-2014-133592,"2014-12-31 00:00:00",14.94,4
KM-16375,CA-2014-133592,"2014-12-31 00:00:00",195.64,5
KM-16375,CA-2014-133592,"2014-12-31 00:00:00",605.88,6
KM-16375,CA-2014-133592,"2014-12-31 00:00:00",341.96,7
KM-16375,CA-2014-133592,"2014-12-31 00:00:00",1687.8,8
KM-16375,CA-2015-163734,"2015-06-19 00:00:00",228.92,9
KM-16375,CA-2015-148628,"2015-12-06 00:00:00",32.75,10
KM-16375,CA-2016-149454,"2016-07-25 00:00:00",10.44,11
KM-16375,CA-2016-159212,"2016-11-01 00:00:00",251.79,12
KM-16375,CA-2016-159212,"2016-11-01 00:00:00",21.8,13
KM-16375,CA-2017-135937,"2017-02-20 00:00:00",31.992,14
KM-16375,CA-2017-135937,"2017-02-20 00:00:00",68.704,15
KM-16375,CA-2017-135937,"2017-02-20 00:00:00",10.64,16
KM-16375,CA-2017-135937,"2017-02-20 00:00:00",333.576,17
KM-16375,CA-2017-135937,"2017-02-20 00:00:00",51.168,18
KM-16375,CA-2017-135937,"2017-02-20 00:00:00",386.91,19
KM-16375,CA-2017-159135,"2017-11-04 00:00:00",4.3,20
KM-16660,CA-2014-133543,"2014-12-22 00:00:00",11.76,1
KM-16660,US-2015-168732,"2015-12-10 00:00:00",1.78,2
KM-16660,US-2015-168732,"2015-12-10 00:00:00",25.92,3
KM-16660,US-2015-168732,"2015-12-10 00:00:00",101.94,4
KM-16660,CA-2016-140046,"2016-07-28 00:00:00",18.9,5
KM-16660,CA-2016-132990,"2016-08-01 00:00:00",19.312,6
KM-16660,CA-2017-154116,"2017-12-15 00:00:00",196.776,7
KM-16660,CA-2017-154116,"2017-12-15 00:00:00",54.32,8
KM-16660,CA-2017-154116,"2017-12-15 00:00:00",22.83,9
KM-16720,CA-2014-169033,"2014-03-30 00:00:00",49.65,1
KM-16720,US-2014-157021,"2014-04-01 00:00:00",17.088,2
KM-16720,US-2014-157021,"2014-04-01 00:00:00",29.6,3
KM-16720,CA-2014-100678,"2014-04-18 00:00:00",227.976,4
KM-16720,CA-2014-100678,"2014-04-18 00:00:00",149.352,5
KM-16720,CA-2014-100678,"2014-04-18 00:00:00",2.688,6
KM-16720,CA-2014-100678,"2014-04-18 00:00:00",317.058,7
KM-16720,CA-2014-126760,"2014-07-26 00:00:00",170.97,8
KM-16720,CA-2014-126760,"2014-07-26 00:00:00",134.01,9
KM-16720,CA-2014-126760,"2014-07-26 00:00:00",674.352,10
KM-16720,CA-2014-126760,"2014-07-26 00:00:00",911.984,11
KM-16720,US-2015-106873,"2015-09-24 00:00:00",23.2,12
KM-16720,US-2015-106873,"2015-09-24 00:00:00",16.464,13
KM-16720,US-2015-106873,"2015-09-24 00:00:00",14.576,14
KM-16720,CA-2015-135545,"2015-11-24 00:00:00",25.824,15
KM-16720,CA-2015-135545,"2015-11-24 00:00:00",13.98,16
KM-16720,CA-2015-135545,"2015-11-24 00:00:00",146.73,17
KM-16720,CA-2015-135545,"2015-11-24 00:00:00",79.76,18
KM-16720,CA-2016-109666,"2016-04-19 00:00:00",25.98,19
KM-16720,CA-2016-109666,"2016-04-19 00:00:00",3.28,20
KM-16720,CA-2016-109666,"2016-04-19 00:00:00",54.9,21
KM-16720,CA-2016-109666,"2016-04-19 00:00:00",459.88,22
KM-16720,CA-2016-109666,"2016-04-19 00:00:00",9.28,23
KM-16720,CA-2016-109666,"2016-04-19 00:00:00",7.76,24
KM-16720,CA-2016-109666,"2016-04-19 00:00:00",71.96,25
KM-16720,CA-2017-167395,"2017-12-02 00:00:00",286.86,26
KM-16720,CA-2017-167395,"2017-12-02 00:00:00",4.36,27
KM-16720,CA-2017-167395,"2017-12-02 00:00:00",979.95,28
KN-16390,CA-2014-132864,"2014-12-02 00:00:00",119.8,1
KN-16390,CA-2015-109001,"2015-03-05 00:00:00",10.312,2
KN-16390,CA-2015-109001,"2015-03-05 00:00:00",2.556,3
KN-16390,CA-2015-109001,"2015-03-05 00:00:00",466.158,4
KN-16390,CA-2015-154823,"2015-08-21 00:00:00",25.984,5
KN-16390,CA-2015-154823,"2015-08-21 00:00:00",598.458,6
KN-16390,CA-2015-154823,"2015-08-21 00:00:00",12.828,7
KN-16390,CA-2015-132388,"2015-10-10 00:00:00",362.136,8
KN-16390,CA-2015-132388,"2015-10-10 00:00:00",31.05,9
KN-16390,CA-2017-140802,"2017-04-21 00:00:00",47.976,10
KN-16390,CA-2017-140802,"2017-04-21 00:00:00",20.736,11
KN-16390,CA-2017-113908,"2017-06-03 00:00:00",384.768,12
KN-16390,CA-2017-113908,"2017-06-03 00:00:00",78.66,13
KN-16390,CA-2017-113908,"2017-06-03 00:00:00",45.36,14
KN-16390,CA-2017-164959,"2017-07-11 00:00:00",8.67,15
KN-16390,CA-2017-113460,"2017-11-07 00:00:00",272.97,16
KN-16390,CA-2017-129581,"2017-12-11 00:00:00",128.85,17
KN-16450,CA-2014-154599,"2014-04-12 00:00:00",1075.088,1
KN-16450,CA-2014-154599,"2014-04-12 00:00:00",438.368,2
KN-16450,CA-2014-154599,"2014-04-12 00:00:00",18.088,3
KN-16450,CA-2014-154599,"2014-04-12 00:00:00",308.499,4
KN-16450,CA-2014-112718,"2014-12-16 00:00:00",1.167,5
KN-16450,CA-2015-123456,"2015-07-09 00:00:00",48.632,6
KN-16450,CA-2015-155145,"2015-12-27 00:00:00",7.92,7
KN-16450,CA-2017-155621,"2017-11-08 00:00:00",274.2,8
KN-16705,CA-2014-107524,"2014-03-02 00:00:00",36.4,1
KN-16705,CA-2014-107524,"2014-03-02 00:00:00",11.36,2
KN-16705,CA-2014-157609,"2014-03-16 00:00:00",471.92,3
KN-16705,US-2014-143287,"2014-11-11 00:00:00",223.92,4
KN-16705,US-2014-143287,"2014-11-11 00:00:00",7.3,5
KN-16705,US-2014-143287,"2014-11-11 00:00:00",46.35,6
KN-16705,CA-2015-105613,"2015-10-18 00:00:00",27.696,7
KN-16705,CA-2015-105613,"2015-10-18 00:00:00",73.164,8
KN-16705,CA-2016-140613,"2016-07-22 00:00:00",86.2,9
KN-16705,CA-2017-102554,"2017-06-11 00:00:00",3.76,10
KN-16705,CA-2017-126067,"2017-08-28 00:00:00",1137.75,11
KN-16705,CA-2017-126067,"2017-08-28 00:00:00",99.68,12
KN-16705,CA-2017-126067,"2017-08-28 00:00:00",5.56,13
KN-16705,CA-2017-126067,"2017-08-28 00:00:00",35.168,14
KN-16705,CA-2017-138422,"2017-09-23 00:00:00",14.352,15
KS-16300,CA-2015-169677,"2015-01-13 00:00:00",9.82,1
KS-16300,CA-2015-155124,"2015-03-15 00:00:00",16.776,2
KS-16300,CA-2017-155824,"2017-03-10 00:00:00",13.092,3
KS-16300,CA-2017-155824,"2017-03-10 00:00:00",48.784,4
KT-16465,CA-2014-146283,"2014-09-08 00:00:00",966.7,1
KT-16465,CA-2014-146283,"2014-09-08 00:00:00",182.112,2
KT-16465,CA-2014-146283,"2014-09-08 00:00:00",17.904,3
KT-16465,US-2014-117170,"2014-09-17 00:00:00",4.624,4
KT-16465,US-2014-117170,"2014-09-17 00:00:00",47.984,5
KT-16465,US-2014-151925,"2014-09-26 00:00:00",145.568,6
KT-16465,CA-2015-158456,"2015-12-24 00:00:00",19.936,7
KT-16465,CA-2015-158456,"2015-12-24 00:00:00",45.92,8
KT-16465,US-2016-133879,"2016-03-21 00:00:00",3.168,9
KT-16465,US-2016-133879,"2016-03-21 00:00:00",13.392,10
KT-16465,US-2016-133879,"2016-03-21 00:00:00",528.43,11
KT-16465,CA-2016-112669,"2016-04-14 00:00:00",933.536,12
KT-16465,CA-2016-112669,"2016-04-14 00:00:00",42.976,13
KT-16465,CA-2016-112060,"2016-12-04 00:00:00",104.85,14
